,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,age_group,confidence_band
63000,0.712431497,54,2,0.4083994,14000.0,19,0,2,0,3.0,0,0.19906188249588014,0,0.8009381175041199,40-60,"(0.8, 0.85]"
82968,0.076598132,46,0,0.345322497,5782.0,7,0,2,0,0.0,0,0.010898529924452305,0,0.9891014700755477,40-60,"(0.95, 1.0]"
63608,0.234510326,23,0,0.143958869,2333.0,2,0,0,0,0.0,1,0.02476484328508377,0,0.9752351567149162,<25,"(0.95, 1.0]"
110235,0.685021574,46,0,3685.0,,8,0,1,0,2.0,0,0.04763256907463074,0,0.9523674309253692,40-60,"(0.95, 1.0]"
47689,0.101827129,69,0,58.0,,3,0,0,0,0.0,0,0.0041355214081704615,0,0.9958644785918296,60+,"(0.95, 1.0]"
112516,0.025911384,49,0,0.4335216,6550.0,12,0,1,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
110928,0.147597558,30,0,0.339835165,3639.0,5,0,1,0,0.0,0,0.012870334647595882,0,0.9871296653524041,25-40,"(0.95, 1.0]"
54419,0.16169187,63,0,5.877805486,400.0,11,0,1,0,1.0,0,0.010192412324249745,0,0.9898075876757503,60+,"(0.95, 1.0]"
24063,0.035918508,44,0,0.519641735,6363.0,5,0,1,0,0.0,0,0.007025006785988807,0,0.9929749932140112,40-60,"(0.95, 1.0]"
51923,0.0,72,0,0.581117021,6015.0,10,0,3,0,0.0,0,0.022918667830526828,0,0.9770813321694731,60+,"(0.95, 1.0]"
119088,2664.0,43,0,0.207792208,13166.0,4,0,3,0,3.0,0,0.02059382703155279,0,0.9794061729684472,40-60,"(0.95, 1.0]"
12361,0.222982847,30,0,0.358648481,3225.0,6,0,0,0,0.0,0,0.02246108613908291,0,0.9775389138609171,25-40,"(0.95, 1.0]"
118165,0.306049154,40,0,0.379734666,5200.0,10,0,1,0,1.0,0,0.035859571397304536,0,0.9641404286026954,25-40,"(0.95, 1.0]"
76134,0.476117463,48,0,0.586744855,9037.0,8,0,4,0,2.0,0,0.04997518733143806,0,0.950024812668562,40-60,"(0.95, 1.0]"
14114,0.001349933,67,0,0.242217678,4400.0,3,0,1,0,1.0,0,0.001668779319152236,0,0.9983312206808478,60+,"(0.95, 1.0]"
33617,0.154570452,38,0,0.067288474,1500.0,3,0,0,0,0.0,0,0.019556328281760217,0,0.9804436717182398,25-40,"(0.95, 1.0]"
76850,0.126859318,47,1,1.166212534,1100.0,17,0,2,0,2.0,0,0.08830599933862686,0,0.9116940006613732,40-60,"(0.9, 0.95]"
64501,0.893310669,51,3,5734.0,,15,0,3,1,0.0,0,0.422395783662796,0,0.5776042163372039,40-60,"(0.5, 0.6]"
82045,1.052731576,50,0,0.431104593,15000.0,11,0,2,1,2.0,1,0.25683956891298293,0,0.743160431087017,40-60,"(0.7, 0.8]"
63418,0.101018899,52,0,0.234858553,5266.0,11,0,1,0,2.0,0,0.011659477651119233,0,0.9883405223488808,40-60,"(0.95, 1.0]"
32286,0.069217504,54,0,0.294653657,12400.0,14,0,1,0,1.0,0,0.010760563798248768,0,0.9892394362017513,40-60,"(0.95, 1.0]"
30821,0.0,78,0,0.0,2150.0,4,0,0,0,1.0,0,0.004617775464430452,0,0.9953822245355696,60+,"(0.95, 1.0]"
33025,0.132770342,47,0,0.132425498,10133.0,7,0,1,0,2.0,0,0.012644367478787898,0,0.9873556325212121,40-60,"(0.95, 1.0]"
54349,0.267253808,41,1,0.216356729,5000.0,5,0,0,0,3.0,0,0.06135143116116524,0,0.9386485688388347,40-60,"(0.9, 0.95]"
5097,0.050385471,78,0,0.062271898,8767.0,6,0,0,0,0.0,0,0.004833133378997445,0,0.9951668666210025,60+,"(0.95, 1.0]"
131920,0.0,61,0,0.227025998,10500.0,13,0,1,0,0.0,0,0.006633470114320516,0,0.9933665298856795,60+,"(0.95, 1.0]"
114589,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0,0,0.06620899736881256,0,0.9337910026311874,40-60,"(0.9, 0.95]"
132603,0.065381678,47,2,0.414865684,4950.0,15,0,2,0,0.0,0,0.1010637566447258,0,0.8989362433552742,40-60,"(0.85, 0.9]"
54628,0.45678858,77,0,0.25089988,7500.0,9,0,2,0,0.0,0,0.01657545566558838,0,0.9834245443344116,60+,"(0.95, 1.0]"
82999,0.0,68,2,0.260775862,4175.0,5,0,1,0,0.0,0,0.049404964223504065,0,0.950595035776496,60+,"(0.95, 1.0]"
25110,0.063680859,25,0,0.028204213,2800.0,7,0,0,0,0.0,0,0.024982788413763047,0,0.975017211586237,<25,"(0.95, 1.0]"
108354,0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0.0,1,0.3240939140319824,0,0.6759060859680176,25-40,"(0.6, 0.7]"
48395,0.013116599,32,0,2067.0,0.0,10,0,2,0,0.0,0,0.01837827917188406,0,0.9816217208281159,25-40,"(0.95, 1.0]"
143332,0.0,49,0,0.372744155,21000.0,9,0,2,0,2.0,0,0.015012095123529435,0,0.9849879048764706,40-60,"(0.95, 1.0]"
121095,0.058202942,67,0,0.232574989,6900.0,7,0,1,0,1.0,0,0.003947504796087742,0,0.9960524952039123,60+,"(0.95, 1.0]"
41748,0.048699189,62,0,0.015315933,150300.0,6,0,1,0,0.0,0,0.010022216942161322,0,0.9899777830578387,60+,"(0.95, 1.0]"
104176,0.780230362,32,1,0.255459563,8333.0,8,0,1,0,0.0,0,0.10411495417356491,0,0.8958850458264351,25-40,"(0.85, 0.9]"
17359,0.9999999,64,0,0.155813262,6725.0,1,0,1,0,0.0,0,0.03231685385107994,0,0.96768314614892,60+,"(0.95, 1.0]"
75952,0.09907597,62,0,0.234635117,9550.0,8,0,2,0,0.0,0,0.006705555226653814,0,0.9932944447733462,60+,"(0.95, 1.0]"
86201,0.041746521,52,0,0.072385523,5000.0,3,0,0,0,3.0,0,0.010760563798248768,0,0.9892394362017513,40-60,"(0.95, 1.0]"
129265,0.004116359,75,1,0.140643226,6000.0,9,0,1,0,0.0,0,0.017622299678623676,0,0.9823777003213763,60+,"(0.95, 1.0]"
115953,1.40083015,39,0,0.690163557,4340.0,16,0,1,0,1.0,0,0.3118365406990051,0,0.6881634593009949,25-40,"(0.6, 0.7]"
73466,0.049938068,66,0,49.0,,6,0,0,0,0.0,0,0.0050150724593549965,0,0.994984927540645,60+,"(0.95, 1.0]"
84438,0.494211587,55,0,0.412093536,12700.0,21,0,2,0,2.0,0,0.039102553576231006,0,0.960897446423769,40-60,"(0.95, 1.0]"
75216,0.0,49,0,5.83908046,2000.0,13,0,10,0,2.0,0,0.0756246317178011,0,0.9243753682821989,40-60,"(0.9, 0.95]"
84798,0.0,70,0,0.261413289,6636.0,6,0,1,0,0.0,0,0.003947504796087742,0,0.9960524952039123,60+,"(0.95, 1.0]"
16448,0.070721335,46,0,0.072654558,6000.0,3,0,0,0,2.0,0,0.012071077153086663,0,0.9879289228469134,40-60,"(0.95, 1.0]"
148925,0.0,76,0,0.0,,4,0,0,0,,0,0.0017797107808291911,0,0.9982202892191708,60+,"(0.95, 1.0]"
55009,0.035834679,48,0,285.0,,8,0,1,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
82546,0.036362678,50,0,0.75375982,4454.0,31,0,2,0,3.0,0,0.03200304396450519,0,0.9679969560354948,40-60,"(0.95, 1.0]"
144393,0.019645876,59,1,0.354397635,8117.0,9,0,2,0,0.0,0,0.029944417625665666,0,0.9700555823743343,40-60,"(0.95, 1.0]"
145155,0.9999999,50,0,0.096832705,7166.0,1,0,0,0,0.0,0,0.09418047368526458,0,0.9058195263147354,40-60,"(0.9, 0.95]"
82636,0.014696299,90,0,0.050138313,5783.0,3,0,0,0,0.0,0,0.0026370191480964422,0,0.9973629808519036,60+,"(0.95, 1.0]"
131476,0.399410307,62,0,0.7521486,7213.0,21,0,2,0,0.0,0,0.04056922197341919,0,0.9594307780265808,60+,"(0.95, 1.0]"
80633,0.226378875,58,0,1504.0,,10,0,2,0,0.0,0,0.01111291479319334,0,0.9888870852068067,40-60,"(0.95, 1.0]"
116456,0.041990669,41,0,0.079230192,4000.0,2,0,0,0,2.0,0,0.011659477651119233,0,0.9883405223488808,40-60,"(0.95, 1.0]"
93447,0.148279761,49,0,0.370631195,3833.0,13,0,1,0,2.0,0,0.017842951230704784,0,0.9821570487692952,40-60,"(0.95, 1.0]"
30145,0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0.0,1,0.019966334477066992,0,0.980033665522933,60+,"(0.95, 1.0]"
40844,0.046655474,59,0,0.165021514,3950.0,7,0,0,0,0.0,0,0.007716410141438246,0,0.9922835898585618,40-60,"(0.95, 1.0]"
44706,0.0,78,0,0.0,5168.0,2,0,0,0,0.0,0,0.0017199269961565733,0,0.9982800730038435,60+,"(0.95, 1.0]"
19109,0.081359372,72,0,98.0,0.0,3,0,0,0,0.0,0,0.0041580116376280785,0,0.9958419883623719,60+,"(0.95, 1.0]"
91402,0.021588449,78,0,0.015928516,2573.0,9,0,0,0,0.0,0,0.010571678914129735,0,0.9894283210858703,60+,"(0.95, 1.0]"
50494,0.9999999,56,0,0.274513243,5700.0,7,0,1,0,1.0,0,0.045469892024993894,0,0.9545301079750061,40-60,"(0.95, 1.0]"
114017,0.990267316,66,0,0.352124183,6119.0,4,0,2,0,0.0,0,0.02929466627538204,0,0.970705333724618,60+,"(0.95, 1.0]"
126503,0.0,53,0,0.0,4725.0,6,0,0,0,1.0,0,0.007909630704671145,0,0.9920903692953289,40-60,"(0.95, 1.0]"
73356,0.467423503,51,0,0.591154591,9812.0,19,0,2,0,1.0,0,0.062009061127901076,0,0.937990938872099,40-60,"(0.9, 0.95]"
11521,0.009570229,53,0,0.002117398,8500.0,9,0,0,0,0.0,0,0.009171958733350038,0,0.9908280412666499,40-60,"(0.95, 1.0]"
102327,0.140492195,31,0,0.107664701,3900.0,7,0,1,0,0.0,0,0.012134955637156964,0,0.9878650443628431,25-40,"(0.95, 1.0]"
91601,0.062856177,71,0,0.012266238,9945.0,7,0,0,0,0.0,0,0.005826441990211606,0,0.9941735580097883,60+,"(0.95, 1.0]"
48035,0.001052576,63,1,610.0,,5,0,1,0,,0,0.01767497565597296,0,0.982325024344027,60+,"(0.95, 1.0]"
1448,0.122830785,46,0,2162.0,,4,0,1,0,0.0,0,0.008147716987878084,0,0.9918522830121219,40-60,"(0.95, 1.0]"
67119,0.07465593,68,0,1525.0,,11,0,2,0,0.0,0,0.007154408376663923,0,0.9928455916233361,60+,"(0.95, 1.0]"
52520,0.117006793,58,1,2379.0,,19,0,2,0,0.0,0,0.04114724323153496,0,0.958852756768465,40-60,"(0.95, 1.0]"
61387,0.9999999,48,0,0.0,,0,0,0,1,0.0,0,0.3457771003246307,0,0.6542228996753693,40-60,"(0.6, 0.7]"
148427,0.014628275,23,0,0.004872107,820.0,3,0,0,0,0.0,0,0.008496368024498224,0,0.9915036319755017,<25,"(0.95, 1.0]"
46133,0.00389961,42,0,0.100071994,4166.0,2,0,0,0,3.0,0,0.007559600053355098,0,0.9924403999466449,40-60,"(0.95, 1.0]"
54779,0.061090427,44,0,0.340352463,11064.0,8,0,2,0,3.0,0,0.008846752718091011,0,0.991153247281909,40-60,"(0.95, 1.0]"
13540,0.938123752,26,0,0.019975031,800.0,1,0,0,0,0.0,0,0.0850182980298996,0,0.9149817019701004,25-40,"(0.9, 0.95]"
136837,0.478410323,52,0,0.413765313,6203.0,19,0,1,0,0.0,0,0.0495175302028656,0,0.9504824697971344,40-60,"(0.95, 1.0]"
26848,0.300662226,64,0,0.311384088,7000.0,11,0,1,0,0.0,0,0.01407515574246645,0,0.9859248442575336,60+,"(0.95, 1.0]"
135309,0.000603129,56,2,0.378108177,3900.0,9,0,1,0,5.0,0,0.08738009482622147,0,0.9126199051737786,40-60,"(0.9, 0.95]"
50676,0.927581774,60,0,0.550471924,6250.0,14,0,2,0,0.0,0,0.07178380489349365,0,0.9282161951065063,40-60,"(0.9, 0.95]"
120371,0.101897453,55,0,0.217801753,10380.0,5,0,1,0,2.0,0,0.003947504796087742,0,0.9960524952039123,40-60,"(0.95, 1.0]"
37466,0.023154848,53,0,0.366684502,5606.0,10,0,2,0,3.0,0,0.010862102173268795,0,0.9891378978267312,40-60,"(0.95, 1.0]"
72515,0.050587243,60,0,2141.0,,14,0,1,0,0.0,0,0.006382057163864374,0,0.9936179428361356,40-60,"(0.95, 1.0]"
81985,0.004224894,47,0,0.299870013,10000.0,6,0,1,0,2.0,0,0.0060603086370974776,0,0.9939396913629025,40-60,"(0.95, 1.0]"
127418,0.799669494,63,0,1.508126604,4675.0,15,0,2,0,0.0,0,0.10488847494125367,0,0.8951115250587464,60+,"(0.85, 0.9]"
125193,0.406587688,53,0,0.173823676,18000.0,14,0,0,0,2.0,0,0.03732176870107651,0,0.9626782312989235,40-60,"(0.95, 1.0]"
67536,0.978907188,44,2,0.522067439,7680.0,14,0,2,0,4.0,0,0.28893767297267914,0,0.7110623270273209,40-60,"(0.7, 0.8]"
30597,0.29471579,56,0,0.592055382,12133.0,11,0,4,0,0.0,0,0.04214000552892685,0,0.9578599944710732,40-60,"(0.95, 1.0]"
133254,0.127428809,72,0,247.0,,5,0,0,0,0.0,0,0.007698863837867975,0,0.992301136162132,60+,"(0.95, 1.0]"
125201,0.040442328,58,0,0.133386661,10000.0,7,0,1,0,3.0,0,0.0060766364447772505,0,0.9939233635552227,40-60,"(0.95, 1.0]"
147872,0.342368389,47,2,0.427276988,6400.0,9,2,2,0,0.0,1,0.4206259548664093,0,0.5793740451335907,40-60,"(0.5, 0.6]"
32041,0.099239417,57,1,5394.0,,8,0,3,0,0.0,0,0.04202941283583641,0,0.9579705871641636,40-60,"(0.95, 1.0]"
62110,0.750312422,27,0,0.064267352,4667.0,3,0,0,0,0.0,0,0.07168608605861664,0,0.9283139139413834,25-40,"(0.9, 0.95]"
137131,0.607933273,40,0,0.462264151,3709.0,8,0,0,0,1.0,0,0.059020674973726275,0,0.9409793250262737,25-40,"(0.9, 0.95]"
42081,0.053484308,64,0,1740.0,,7,0,2,0,0.0,0,0.005499490164220333,0,0.9945005098357796,60+,"(0.95, 1.0]"
17387,0.9999999,50,1,0.272470588,2124.0,1,0,0,2,2.0,0,0.46715215444564817,0,0.5328478455543518,40-60,"(0.5, 0.6]"
24141,0.010278265,51,0,1.014386735,4100.0,13,0,4,0,3.0,0,0.06555612087249756,0,0.9344438791275025,40-60,"(0.9, 0.95]"
101484,0.408782578,42,1,0.462892483,2101.0,4,0,1,0,3.0,0,0.09007137417793273,0,0.9099286258220672,40-60,"(0.9, 0.95]"
69189,0.006651008,74,0,0.00125329,7978.0,6,0,0,0,0.0,0,0.0032824787311255934,0,0.9967175212688744,60+,"(0.95, 1.0]"
97784,0.311485842,44,0,0.266636941,8970.0,5,0,2,0,3.0,0,0.020312307775020598,0,0.9796876922249794,40-60,"(0.95, 1.0]"
12136,0.489215826,36,0,0.171699526,4006.0,4,0,0,0,0.0,0,0.03516584932804108,0,0.9648341506719589,25-40,"(0.95, 1.0]"
121210,0.10162654,37,0,0.572261558,2400.0,9,0,1,0,5.0,0,0.016931867972016335,0,0.9830681320279837,25-40,"(0.95, 1.0]"
88421,0.574400826,49,0,0.247396655,12675.0,9,0,2,0,1.0,0,0.035859571397304536,0,0.9641404286026954,40-60,"(0.95, 1.0]"
102620,0.012569147,48,1,0.136304063,7629.0,7,0,1,0,1.0,0,0.03323375508189201,0,0.966766244918108,40-60,"(0.95, 1.0]"
68377,0.010290535,48,0,0.171261248,7000.0,4,0,1,0,0.0,0,0.005631806282326579,0,0.9943681937176734,40-60,"(0.95, 1.0]"
122521,0.438890277,63,0,1449.0,,3,0,1,0,0.0,0,0.012870334647595882,0,0.9871296653524041,60+,"(0.95, 1.0]"
22248,1.525896414,57,1,133.0,,1,1,0,0,0.0,1,0.5145048856735229,1,0.5145048856735229,40-60,"(0.5, 0.6]"
21307,0.075745675,61,0,0.134012739,3924.0,8,0,0,0,0.0,0,0.010760563798248768,0,0.9892394362017513,60+,"(0.95, 1.0]"
105495,0.928786634,42,1,599.0,,3,0,0,0,0.0,0,0.19054715931415558,0,0.8094528406858444,40-60,"(0.8, 0.85]"
6338,0.662623786,54,1,0.941571992,4312.0,19,0,1,0,0.0,0,0.17783766388893127,0,0.8221623361110687,40-60,"(0.8, 0.85]"
72906,0.9999999,50,0,0.0,1916.0,0,0,0,0,0.0,0,0.15060550719499588,0,0.8493944928050041,40-60,"(0.8, 0.85]"
100221,0.056217847,73,0,0.253763441,8834.0,14,0,2,0,0.0,0,0.008089018706232309,0,0.9919109812937676,60+,"(0.95, 1.0]"
72920,0.842137431,57,0,0.284242823,4562.0,9,0,1,0,0.0,0,0.06799846068024636,0,0.9320015393197536,40-60,"(0.9, 0.95]"
75508,0.020309701,42,0,0.571809397,3000.0,8,0,2,0,0.0,0,0.01657545566558838,0,0.9834245443344116,40-60,"(0.95, 1.0]"
59166,0.002399947,50,0,0.208558288,5000.0,12,0,0,0,2.0,0,0.009171958733350038,0,0.9908280412666499,40-60,"(0.95, 1.0]"
45404,0.408757386,41,1,0.295626148,14700.0,4,0,2,0,2.0,0,0.047629494965076444,0,0.9523705050349236,40-60,"(0.95, 1.0]"
48136,0.136200447,43,0,1504.0,,8,0,1,0,,0,0.009683582838624716,0,0.9903164171613753,40-60,"(0.95, 1.0]"
96370,0.438401776,54,1,0.082788671,917.0,5,0,0,0,0.0,0,0.09433444440364838,0,0.9056655555963516,40-60,"(0.9, 0.95]"
124098,0.037983115,46,0,2950.0,,11,0,1,0,0.0,0,0.00713415052741766,0,0.9928658494725824,40-60,"(0.95, 1.0]"
92500,0.003576854,86,0,4.0,,5,0,0,0,0.0,0,0.0030543494038283827,0,0.9969456505961716,60+,"(0.95, 1.0]"
62299,0.038177191,63,0,33.0,,1,0,0,0,0.0,0,0.006705555226653814,0,0.9932944447733462,60+,"(0.95, 1.0]"
119825,0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0,1,0.3838697552680969,0,0.616130244731903,40-60,"(0.6, 0.7]"
124374,0.033137481,52,0,60.0,,8,0,0,0,0.0,0,0.011782604642212391,0,0.9882173953577876,40-60,"(0.95, 1.0]"
117484,0.051072609,70,0,0.021652943,3278.0,5,0,0,0,0.0,0,0.0041756341233849525,0,0.995824365876615,60+,"(0.95, 1.0]"
121787,0.428925686,27,0,943.0,,5,0,0,0,0.0,0,0.04358185678720474,0,0.9564181432127953,25-40,"(0.95, 1.0]"
115283,0.43980913,67,1,0.243988161,5405.0,10,0,0,0,0.0,0,0.06453455910086632,0,0.9354654408991336,60+,"(0.9, 0.95]"
56905,0.445255228,37,0,0.468766799,9300.0,11,0,4,0,2.0,0,0.07173978090286255,0,0.9282602190971374,25-40,"(0.9, 0.95]"
102747,0.900692629,48,0,0.922692376,5600.0,8,0,2,0,3.0,0,0.10847022831439972,0,0.8915297716856003,40-60,"(0.85, 0.9]"
70001,0.196938865,55,0,0.419197877,6781.0,22,0,2,0,0.0,0,0.019533929601311683,0,0.9804660703986883,40-60,"(0.95, 1.0]"
99073,0.95045724,31,0,0.439808779,2300.0,6,0,0,0,0.0,0,0.09582483172416686,0,0.9041751682758331,25-40,"(0.9, 0.95]"
142486,0.148798957,37,0,0.204101669,9166.0,7,0,1,0,3.0,0,0.011710266210138797,0,0.9882897337898612,25-40,"(0.95, 1.0]"
92911,0.0,54,0,0.367115521,7054.0,6,0,1,0,1.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
68733,0.000640998,32,0,0.361579803,8000.0,10,0,2,0,2.0,0,0.026054588705301286,0,0.9739454112946987,25-40,"(0.95, 1.0]"
7645,0.327599778,43,0,0.201170446,4100.0,13,0,0,0,1.0,0,0.035859571397304536,0,0.9641404286026954,40-60,"(0.95, 1.0]"
106628,0.200843634,76,0,0.160854812,13850.0,8,0,2,0,0.0,0,0.006051117554306984,0,0.993948882445693,60+,"(0.95, 1.0]"
41275,0.320059362,61,0,0.500116252,4300.0,9,0,1,0,0.0,0,0.02476484328508377,0,0.9752351567149162,60+,"(0.95, 1.0]"
144320,0.021543496,95,0,0.000999857,7000.0,7,0,0,0,0.0,0,0.0003984063863754272,0,0.9996015936136246,60+,"(0.95, 1.0]"
131475,0.049160762,67,0,0.015767553,10083.0,9,0,0,0,0.0,0,0.00683495681732893,0,0.9931650431826711,60+,"(0.95, 1.0]"
58095,0.144839056,35,0,3624.0,,9,0,1,0,0.0,0,0.013781334646046162,0,0.9862186653539539,25-40,"(0.95, 1.0]"
50797,0.0,31,0,0.099960016,2500.0,8,0,0,0,0.0,0,0.01891469396650791,0,0.9810853060334921,25-40,"(0.95, 1.0]"
113045,0.006042881,58,0,0.152615514,9500.0,9,0,1,0,0.0,0,0.005817250907421112,0,0.9941827490925789,40-60,"(0.95, 1.0]"
120110,0.583231012,46,0,0.287373004,1377.0,6,0,0,0,3.0,0,0.06149775460362435,0,0.9385022453963756,40-60,"(0.9, 0.95]"
144292,0.533011272,30,1,0.19001387,6488.0,7,0,1,0,1.0,0,0.07679340690374374,0,0.9232065930962563,25-40,"(0.9, 0.95]"
145853,0.00604057,49,0,0.422938073,3600.0,6,0,1,0,1.0,0,0.008147716987878084,0,0.9918522830121219,40-60,"(0.95, 1.0]"
63285,0.179830009,69,1,1.096620657,2100.0,29,0,2,0,1.0,0,0.0469851054251194,0,0.9530148945748806,60+,"(0.95, 1.0]"
125891,0.075467549,70,0,2051.0,,19,0,1,0,,0,0.0061805191449821,0,0.9938194808550179,60+,"(0.95, 1.0]"
114496,0.047031766,40,0,0.24175165,8334.0,6,0,1,0,0.0,0,0.007025006785988807,0,0.9929749932140112,25-40,"(0.95, 1.0]"
72627,1.121985649,39,1,0.204243078,2780.0,11,0,0,0,1.0,1,0.40397632122039795,0,0.596023678779602,25-40,"(0.5, 0.6]"
96859,0.03276419,31,0,0.425706357,7927.0,3,0,2,0,0.0,0,0.012644367478787898,0,0.9873556325212121,25-40,"(0.95, 1.0]"
6331,0.035306787,42,0,1225.0,,4,0,1,0,0.0,0,0.005499490164220333,0,0.9945005098357796,40-60,"(0.95, 1.0]"
116700,0.10603311,60,0,0.139124058,15000.0,7,0,1,0,0.0,0,0.0033553572371602058,0,0.9966446427628398,40-60,"(0.95, 1.0]"
51421,0.257018579,61,0,0.723128599,4167.0,18,0,1,0,0.0,0,0.030383014306426048,0,0.9696169856935739,60+,"(0.95, 1.0]"
100728,0.119635566,54,0,0.302336165,6591.0,8,0,1,0,2.0,0,0.009171958733350038,0,0.9908280412666499,40-60,"(0.95, 1.0]"
99481,0.9999999,46,0,0.097167585,5083.0,10,0,0,0,1.0,0,0.09456896036863327,0,0.9054310396313667,40-60,"(0.9, 0.95]"
14651,0.156862745,40,0,0.633032214,5866.0,7,0,2,0,2.0,0,0.02242366671562195,0,0.9775763332843781,25-40,"(0.95, 1.0]"
115960,0.270486342,23,0,0.014616322,820.0,1,0,0,0,0.0,0,0.01720941234380007,0,0.9827905876562,<25,"(0.95, 1.0]"
50189,0.052907426,38,0,0.410797744,6204.0,12,0,1,0,3.0,0,0.013565743900835514,0,0.9864342560991645,25-40,"(0.95, 1.0]"
136589,0.076879216,51,0,0.469596413,5574.0,11,0,1,0,1.0,0,0.012011828646063805,0,0.9879881713539362,40-60,"(0.95, 1.0]"
137546,0.0,59,0,0.360085322,7500.0,8,0,2,0,0.0,0,0.008178650122135877,0,0.9918213498778641,40-60,"(0.95, 1.0]"
2564,0.9999999,23,0,0.0,820.0,1,0,0,0,0.0,0,0.05438954532146454,0,0.9456104546785354,<25,"(0.9, 0.95]"
98462,0.910444517,41,2,0.067501918,3910.0,3,0,0,0,0.0,0,0.2432384490966797,0,0.7567615509033203,40-60,"(0.7, 0.8]"
116694,0.282927046,51,0,1457.0,,8,0,1,0,3.0,0,0.012171383388340474,0,0.9878286166116595,40-60,"(0.95, 1.0]"
19494,0.195434258,78,0,1523.0,,8,0,2,0,0.0,0,0.006051117554306984,0,0.993948882445693,60+,"(0.95, 1.0]"
45396,0.287621601,56,0,0.390658477,7000.0,16,0,2,0,2.0,0,0.020404205285012723,0,0.9795957947149873,40-60,"(0.95, 1.0]"
81229,0.641378845,66,0,1.221329046,1865.0,17,0,2,0,0.0,0,0.08346938639879227,0,0.9165306136012077,60+,"(0.9, 0.95]"
144753,0.011444955,56,0,0.395176905,5680.0,14,0,3,0,2.0,0,0.01837827917188406,0,0.9816217208281159,40-60,"(0.95, 1.0]"
137593,0.671665774,54,4,0.325796031,6500.0,3,0,1,0,1.0,0,0.22593629658222197,0,0.774063703417778,40-60,"(0.7, 0.8]"
65352,0.05355258,84,0,0.023990404,2500.0,1,0,0,0,0.0,0,0.006773698562756181,0,0.9932263014372438,60+,"(0.95, 1.0]"
58330,0.0,75,0,0.078311721,3932.0,7,0,0,0,0.0,0,0.005979032441973686,0,0.9940209675580263,60+,"(0.95, 1.0]"
59487,0.001846012,95,0,0.0,,2,0,0,0,,0,0.0,0,1.0,60+,"(0.95, 1.0]"
19910,0.286652688,52,0,2.229441163,2200.0,9,0,2,0,2.0,0,0.040251970291137695,0,0.9597480297088623,40-60,"(0.95, 1.0]"
104960,0.245206466,67,0,0.580547112,1973.0,5,0,1,0,0.0,0,0.011854339390993118,0,0.9881456606090069,60+,"(0.95, 1.0]"
42733,0.9999999,39,2,0.136668092,7016.0,5,1,1,0,0.0,1,0.35469438433647155,0,0.6453056156635284,25-40,"(0.6, 0.7]"
25867,1.152414438,48,0,0.246618599,19000.0,11,0,2,0,2.0,0,0.0610753009095788,0,0.9389246990904212,40-60,"(0.9, 0.95]"
142587,0.0,55,1,0.097214161,3445.0,7,0,0,0,0.0,0,0.05853128656744957,0,0.9414687134325505,40-60,"(0.9, 0.95]"
48714,0.0110215,59,0,1097.0,,14,0,1,0,,0,0.006705555226653814,0,0.9932944447733462,40-60,"(0.95, 1.0]"
40087,0.136172765,32,0,0.463845617,4300.0,2,0,1,0,0.0,0,0.013036979734897614,0,0.9869630202651024,25-40,"(0.95, 1.0]"
45755,275.0,41,0,513.0,,3,0,1,0,0.0,0,0.07045331299304962,0,0.9295466870069504,40-60,"(0.9, 0.95]"
64302,0.011519539,66,0,0.405371643,1600.0,5,0,1,0,0.0,0,0.007984099257737399,0,0.9920159007422626,60+,"(0.95, 1.0]"
108086,0.007630575,33,2,411.0,,2,0,0,0,0.0,0,0.05997790470719337,0,0.9400220952928067,25-40,"(0.9, 0.95]"
15525,0.758450406,55,1,2629.0,,12,0,1,0,0.0,0,0.11022029966115951,0,0.8897797003388405,40-60,"(0.85, 0.9]"
1149,0.751585703,56,0,1.478577549,2333.0,8,0,2,0,0.0,0,0.08457780331373214,0,0.9154221966862679,40-60,"(0.9, 0.95]"
70490,0.0,79,0,0.203974503,8000.0,9,0,1,0,1.0,0,0.0072043947875499725,0,0.99279560521245,60+,"(0.95, 1.0]"
12648,0.115188735,46,0,0.29269003,10300.0,20,0,2,0,2.0,0,0.014994141086935997,0,0.985005858913064,40-60,"(0.95, 1.0]"
148662,0.481303518,50,0,3643.0,,14,0,0,0,0.0,0,0.034947668015956876,0,0.9650523319840432,40-60,"(0.95, 1.0]"
111657,0.326067547,47,0,0.410104279,5561.0,14,0,1,0,3.0,0,0.039831814169883725,0,0.9601681858301163,40-60,"(0.95, 1.0]"
